artist_name,artist_url,works,work_urls,category
Jason Simon,https://ubu.com/film/simon_jason.html,Production Notes: Fast Food for Thought (1986),https://ubu.com/film/simon_jason_production.html,Film & Video
Taryn Simon,https://ubu.com/film/simon.html,The Innocents,https://ubu.com/film/simon_innocents.html,Film & Video
Charles Simonds,https://ubu.com/film/simonds.html,"Dwellings (1972), Landscape <--> Body <--> Dwelling (1973), Birth (1970) / Body <--> Earth (1974), Dwellings Winter (1974)","https://ubu.com/film/simonds_dwellings.html, https://ubu.com/film/simonds_landscape.html, https://ubu.com/film/simonds_body-earth.html, https://ubu.com/film/simonds_dwellings-winter.html",Film & Video
Lorna Simpson,https://ubu.com/film/simpson.html,"Call Waiting (1997), Duet (2000), Easy to Remember (2001), 31 (2002), Corridor (2003), Cloudscape (2004), The Institute (2007), Jackie (2007), Momentum (2010-11), Chess (2013), Animations (2016)","https://ubu.com/film/simpson_call.html, https://ubu.com/film/simpson_duet.html, https://ubu.com/film/simpson_easy.html, https://ubu.com/film/simpson_31.html, https://ubu.com/film/simpson_corridor.html, https://ubu.com/film/simpson_cloud.html, https://ubu.com/film/simpson_institute.html, https://ubu.com/film/simpson_jackie.html, https://ubu.com/film/simpson_momentum.html, https://ubu.com/film/simpson_chess.html, https://ubu.com/film/simpson_animations.html",Film & Video
Leah Singer,https://ubu.com/film/singer.html,"CLOSE TO YOU (1992), HERE (1991), THE LAST TEMPTATION OF SUSAN (1994), LIVE, MANIPULATED SUPER 8 FILM PROJECTION OF SONIC YOUTH/ PAVEMENT PERFORMANCES (1998), Bardot (2005), NAVEL MILK PRISON (2009), Sight Unseen (2016)","https://ubu.com/film/singer_close.html, https://ubu.com/film/singer_here.html, https://ubu.com/film/singer_susan.html, https://ubu.com/film/singer_pavement.html, https://ubu.com/film/singer_bardot.html, https://ubu.com/film/singer_navel.html, https://ubu.com/film/singer_unseen.html",Film & Video
Situationist International,https://ubu.com/film/si.html,"On the Passage of a few People through a Rather Brief Moment in Time: The Situationist International 1956-1972, Guy Debord in UbuWeb Film, Guy Debord in UbuWeb Sound","https://ubu.com/film/si_passage.html, https://ubu.com/film/debord.html, https://ubu.com/sound/debord.html",Film & Video
Ture Sjölander & Lars Weck,https://ubu.com/film/sjolander.html,"Extracts from ""Monument""",https://ubu.com/film/sjolander_monument.html,Film & Video
Fatboy Slim,https://ubu.com/film/fatboy-slim_weapon-of-choice.html,"Back to Dance with Camera in UbuWeb Film, Weapon of Choice (2001)","https://ubu.com/film/dance-with-camera.html, https://ubu.com/media/video/Fatboy-Slim_Weapon-of-Choice_2001.mp4",Film & Video
Alexis Smith,https://ubu.com/film/smith-a.html,"Life In America, Peter Kirby","https://ubu.com/film/smith-a_america.html, https://ubu.com/film/kirby.html",Film & Video
Harry Smith,https://ubu.com/film/smith_harry.html,"Early Abstractions, Film No. 3: Interwoven, Heaven and Earth Magic, Late Superimpositions, Oz: The Tin Woodman's Dream, Mirror Animations (Extended Version) (1979, 11 min., 16mm)","https://ubu.com/film/smith_abstractions.html, https://ubu.com/film/smith_interwoven.html, https://ubu.com/film/smith_heaven.html, https://ubu.com/film/smith_late.html, https://ubu.com/film/smith_oz.html, https://ubu.com/film/smith_mirror.html",Film & Video
Jack Smith,https://ubu.com/film/smith_jack.html,"Flaming Creatures, Normal Love, Scotch Tape, No President, Filmmakers (1969), Takahiko Iimura, Jack Smith's apartment (1990), M.M. Serra, Jack Smith in UbuWeb Sound","https://ubu.com/film/smith-jack_flaming.html, https://ubu.com/film/smith-jack_normal.html, https://ubu.com/film/smith-jack_scotch.html, https://ubu.com/film/smith-jack_president.html, https://ubu.com/film/iimura_filmmakers.html, https://ubu.com/film/iimura.html, https://ubu.com/film/serramm_smith.html, https://ubu.com/film/serramm.html, https://ubu.com/sound/smith_j.html",Film & Video
John Smith,https://ubu.com/film/smith_john.html,"Associations (1975), Leading Light (1975), The Girl Chewing Gum (1976), Shepherdâ€™s Delight (1980-84), The Black Tower (1985-87), Om (1986), Regression (1998-99), Slow Glass (1991), Citadel (2020)","https://ubu.com/film/smith-john_associations.html, https://ubu.com/film/smith-john_leading.html, https://ubu.com/film/smith-john_girl.html, https://ubu.com/film/smith-john_shepherd.html, https://ubu.com/film/smith-john_black.html, https://ubu.com/film/smith-john_om.html, https://ubu.com/film/smith-john_regression.html, https://ubu.com/film/smith-john_glass.html, https://ubu.com/film/smith-john_citadel.html",Film & Video
Kiki Smith,https://ubu.com/film/smith_kiki.html,"Jewel (excerpt), Kiki Smith: COLAB in UbuWeb Films","https://ubu.com/film/smith_kiki_jewel.html, https://ubu.com/film/colab.html",Film & Video
Michael Smith,https://ubu.com/film/smith_mike.html,"The MUSCO Story: 1969-1997, Open House, excerpts (1999), QuinQuag (2001-2002), Take Off Your Pants Prologue (2005), Take Off Your Pants Installation (2005), Take Off Your Pants Commercial (2005), Mike Kelley and Michael Smith - A Voyage of Growth and Discovery, Michael Smith in UbuWeb Sound","https://ubu.com/film/smith-mike_musco.html, https://ubu.com/film/smith-mike_open-houe.html, https://ubu.com/film/smith-mike_quin.html, https://ubu.com/film/smith-mike_pants-prologue.html, https://ubu.com/film/smith-mike_pants-installation.html, https://ubu.com/film/smith-mike_pants-commercial.html, https://ubu.com/film/kelley_discovery.html, file://localhost/Users/kennyg/Desktop/-----/Projects/Ubu/sound/smith_mike.html",Film & Video
