artist_name,artist_url,works,work_urls,category
Andrew Suknaski,https://ubu.com/vp/Suknaski.html,"Rose Way in the East. [PDF, 5.1mb],",https://ubu.com/media/text/vp/suknaski_rose_way_in_the_east_1971.pdf,Visual Poetry
Colleen Thibaudeau,https://ubu.com/vp/Thibaudeau.html,"Lozenges: Poems in the shapes of things. [PDF, 12mb],",https://ubu.com/media/text/vp/thibaudeau_lozenges_1965.pdf,Visual Poetry
Typewriter Poems,https://ubu.com/vp/Typewriter_Poems.html,"Typewriter Poems [PDF, 22mb],",https://ubu.com/media/text/vp/finch_typewriter_poems_1972.pdf,Visual Poetry
David UU,https://ubu.com/vp/UU.html,"High C: Selected Sound and Visual Poems 1965-1983 [114.6mb, PDF],, Transfiguration (in memory of bpNichol) [786kb, PDF],","https://ubu.com/media/text/vp/UU_high_c_1990.pdf, https://ubu.com/media/text/vp/UU_transfiguration_1990.pdf",Visual Poetry
Jiri Valoch,https://ubu.com/vp/Valoch.html,"8 Sonnets [PDF, 3.9mb]",https://ubu.com/media/text/vp/006_VALOCH_8_SONNETS_1969.pdf,Visual Poetry
Nico Vassilakis,https://ubu.com/vp/Vassilakis.html,,,Visual Poetry
Martin Vaughn-James,https://ubu.com/vp/Vaughn-James.html,"The Park. [PDF, 3mb],, The Cage. [PDF, 39mb],","https://ubu.com/media/text/vp/vaughn-james_the_park_1972.pdf, https://ubu.com/media/text/vp/vaughn-james_the_cage_1975.pdf",Visual Poetry
Olga Vicic and Miroljub Todorovic,https://ubu.com/vp/Todorovic.html,"Thirty Signalist Poems [PDF, 4.3mb]",https://ubu.com/media/text/vp/005_Vicic_Thirty_Signalist_Poems_1973.pdf,Visual Poetry
Seth Wade,https://ubu.com/vp/Wade.html,"Henry's Wdpile [8.5mb, PDF],",https://ubu.com/media/text/vp/wade_henrys_wdpile_1971.pdf,Visual Poetry
Rosmarie Waldrop,https://ubu.com/vp/Waldrop.html,"Camp Printing [93.2mb, PDF]",https://ubu.com/media/text/vp/waldrop_camp_printing_1970.pdf,Visual Poetry
H.N. Werkman,https://ubu.com/vp/Werkman.html,"Mit Schreibmaschine 1923-29 [PDF, 7.4mb]",https://ubu.com/media/text/vp/020_Werman_Mit_Schreibmaschine_2007.pdf,Visual Poetry
Mike Weaver,https://ubu.com/vp/Weaver.html,"Concrete Poetry [17.7mb, PDF],",https://ubu.com/media/text/vp/weaver_concrete_poetry_1966.pdf,Visual Poetry
Eric Zboya,https://ubu.com/vp/Zboya.html,,,Visual Poetry
