artist_name,artist_url,works,work_urls,category
"Marjorie Perloff -- ""Haroldo de Campos's Galáxias and After""",https://ubu.com/papers/perloff.html,Harolod de Campos in UbuWeb Historical,https://ubu.com/historical/decampos_h/decampos_h.html,Papers
"Georges Perec-- ""The Infra-Ordinary"" (1973)",https://ubu.com/papers/perec_infraordinary.html,"Georges Perec in UbuWeb Film, Georges Perec in UbuWeb Sound","https://ubu.com/film/perec.html, https://ubu.com/sound/perec.html",Papers
"Marjorie Perloff -- ""Translating Brazilian Concrete Poetry: The French Connection""",https://ubu.com/papers/perloff_a_decampos.html,,,Papers
"Charles A. Perrone -- ""Brazilian C.P. + Intersemiotic Creation""",https://ubu.com/papers/perrone.html,"Haroldo de Campos in UbuWeb Historical, Augusto de Campos in UbuWeb Historical, Decio Pignatari in UbuWeb Historical, ""Concrete Poetry: A World View : Brazil"" in UbuWeb Papers, ""Interview with Augusto de Campos"" Roland Greene, ""The Concrete Historical"" Roland Greene, Sérgio Bessa ""Architecture Versus Sound in Concrete Poetry"", ""Speaking About Genre: the Case of Concrete Poetry"" Victoria Pineda, ""From (Command) Line to (Iconic) Constellation"", Kenneth Goldsmith, Haraldo de Campos, from: Galáxias ""Circuladô de fulô"", cachê / michê / clichê, ROSA TATUADA, Antônio Risério","https://ubu.com/historical/decampos_h/decampos_h.html, https://ubu.com/historical/decampos_a/decampos_a.html, https://ubu.com/historical/pignatari/pignatari.html, https://ubu.com/papers/solt/brazil.html, https://ubu.com/papers/greene02.html, https://ubu.com/papers/greene.html, https://ubu.com/papers/bessa.html, https://ubu.com/papers/pineda.html, https://ubu.com/papers/goldsmith_command.html, https://ubu.com/ethno/poems/decampos_galaxias.html, https://ubu.com/historical/machado/machado2.html, https://ubu.com/historical/machado/machado1.html, https://ubu.com/historical/riserio/riserio1.html",Papers
"Michalis Pichler -- ""Statements on Appropriation""",https://ubu.com/papers/pichler_appropriation.html,,,Papers
"Vanessa Place -- ""Global Conceptualisms. I am American.""",https://ubu.com/papers/place_global.html,https://www.ubu.com/papers/solt/intro.html,https://ubu.com/papers/solt/intro.html,Papers
"Neil Powell -- ""Concrete Poetry and Conceptual Art: A Spectre at the Feast?""",https://ubu.com/papers/powell.html,"Noigandres, Ernst Jandl, Hanne Darboven, Marshall McLuhan","https://ubu.com/papers/noigandres01.html, https://ubu.com/sound/jandl.html, https://ubu.com/sound/darboven.html, https://ubu.com/aspen/aspen4/massage.html",Papers
"Arlo Quint -- ""Bern Porter: Finding Poetry after the Manhattan Project""",https://ubu.com/papers/quint_porter.html,Bern Porter on UbuWeb Sound,https://ubu.com/sound/porter.html,Papers
"Gerhard Rühm -- ""the phenomenon of the ""wiener gruppe"" in the vienna of the 50s and 60s""",https://ubu.com/papers/ruhm_vienna.html,"Rühm on UbuWeb Sound, ""Concrete Poetry: A World View : Austria"" in UbuWeb Papers","https://ubu.com/sound/ruhm.html, https://ubu.com/papers/solt/austria.html",Papers
"Raphael Rubinstein -- ""Gathered, Not Made: A Brief History of Appropriative Writing""",https://ubu.com/papers/rubinstein.html,,,Papers
